,Total Epochs,Loss,Time (s),CPU Memory (MB),GPU Memory (MB),CPU Usage (%),GPU Power (W),Power Work (Wh)
67,100.0,0.01875,6.612,4505.541,2131.75,42.14,56.685,0.102899975
68,100.0,0.02407,6.569,4505.5160000000005,2131.75,42.239999999999995,59.202,0.1074406
69,100.0,0.02151,6.5409999999999995,4505.466,2131.75,42.38,52.327,0.09426233888888888
70,100.0,0.01999,6.62,4505.5160000000005,2131.75,42.22,55.85699999999999,0.10044736666666668
71,100.0,0.02263,6.647,4505.515,2131.75,41.97,51.171,0.094087525
72,100.0,0.01969,6.608,4505.469,2131.75,42.08,51.89300000000001,0.09420125
73,100.0,0.023280000000000002,6.684,4505.515,2131.75,42.06,51.277,0.09405203333333333
74,100.0,0.021249999999999998,6.551,4505.54,2131.75,42.260000000000005,57.275999999999996,0.10337925277777778
75,100.0,0.01911,6.536,4505.521,2131.75,42.2,56.653,0.10223834166666665
76,100.0,0.02181,6.407000000000001,4505.5650000000005,2131.75,42.3,52.137,0.09184847222222223
77,100.0,0.017980000000000003,6.381,4505.471,2131.75,42.38,60.372,0.10654293888888888
78,100.0,0.02206,6.611,4505.5650000000005,2131.75,42.160000000000004,53.516999999999996,0.09694383055555555
79,100.0,0.0203,6.6659999999999995,4505.491,2131.75,41.99,54.82899999999999,0.10077908611111111
80,100.0,0.02029,6.691,4505.522,2131.75,41.7,54.02,0.09938479166666667
81,100.0,0.01977,6.623,4505.515,2131.75,41.88,55.838,0.10235171388888889
82,100.0,0.02075,6.575,4505.515,2131.75,42.29,47.762,0.0869410611111111
83,100.0,0.0201,6.609,4505.497,2131.75,42.3,50.544,0.09124363333333334
84,100.0,0.018590000000000002,6.697,4505.517,2131.75,41.72,54.116,0.09937136666666667
85,100.0,0.02129,6.617,4505.566000000001,2131.75,42.06,54.873000000000005,0.10019045
86,100.0,0.01949,6.559,4505.541,2131.75,42.25,57.059000000000005,0.10264307222222221
87,100.0,0.01836,6.56,4505.515,2131.75,42.31,53.116,0.09494561944444445
88,100.0,0.01851,6.571,4505.5419999999995,2131.75,42.230000000000004,55.722,0.10013619722222222
89,100.0,0.018529999999999998,6.635,4505.5160000000005,2131.75,42.010000000000005,55.36899999999999,0.10134889444444443
90,100.0,0.018279999999999998,6.552,4505.515,2131.75,42.28,51.938,0.09294950833333333
91,100.0,0.019209999999999998,6.639,4505.45,2131.75,41.96,56.855,0.10387178333333333
92,100.0,0.018590000000000002,6.6450000000000005,4505.515,2131.75,42.06,48.933,0.08997667222222223
93,100.0,0.018340000000000002,6.633,4505.49,2131.75,41.96,52.940999999999995,0.09764503611111111
94,100.0,0.019090000000000003,6.678,4505.5650000000005,2131.75,41.81,55.037,0.10019211944444444
95,100.0,0.01749,6.608,4505.493,2131.75,42.13,52.398,0.09459322777777777
96,100.0,0.01967,6.664,4505.49,2131.75,41.9,53.541999999999994,0.09902294722222223
97,100.0,0.01679,6.642,4505.496,2131.75,41.96,51.349000000000004,0.09370890833333333
98,100.0,0.018590000000000002,6.6259999999999994,4505.5650000000005,2131.75,41.989999999999995,55.039,0.10043684722222221
99,100.0,0.01621,6.519,4505.495,2131.75,42.410000000000004,58.999,0.105746325
100,100.0,0.02145,6.521000000000001,4505.49,2131.75,42.510000000000005,48.762,0.08712456111111111
Average,100.0,0.0956437,6.6324000000000005,4505.4563499999995,2131.75,41.9262,54.17148999999999,0.09879980463888888
