,Total Epochs,Loss,Time (s),CPU Memory (MB),GPU Memory (MB),CPU Usage (%),GPU Power (W),Power Work (Wh)
85,100.0,0.42544000000000004,45.888,4602.749,2111.75,17.82,30.592000000000002,0.3898352972222222
86,100.0,0.42412,45.856,4602.648,2111.75,17.79,30.591,0.38966565277777776
87,100.0,0.42671000000000003,45.881,4602.772,2111.75,17.830000000000002,30.857999999999997,0.3933159972222222
88,100.0,0.4244,45.874,4602.673000000001,2111.75,17.8,30.005000000000003,0.3824128333333333
89,100.0,0.42264,45.739,4602.764,2111.75,17.85,29.047000000000004,0.3691600027777778
90,100.0,0.42306,46.111000000000004,4602.622,2111.75,17.740000000000002,29.406,0.37667846944444444
91,100.0,0.42026,45.789,4602.7970000000005,2111.75,17.79,31.009000000000004,0.3944109083333333
92,100.0,0.42205000000000004,45.82,4602.647,2111.75,17.830000000000002,30.405,0.38708093055555554
93,100.0,0.42089999999999994,45.772000000000006,4602.7480000000005,2111.75,17.84,30.555,0.38866563055555553
94,100.0,0.41796999999999995,45.888,4602.6720000000005,2111.75,17.8,30.449,0.3882547055555555
95,100.0,0.41885000000000006,45.756,4602.724,2111.75,17.86,29.389,0.37355869722222224
96,100.0,0.4176,45.814,4602.6720000000005,2111.75,17.84,29.788,0.3790974527777778
97,100.0,0.41791999999999996,46.071,4602.647,2111.75,17.75,31.135,0.39847435833333333
98,100.0,0.41583,45.807,4602.722,2111.75,17.84,29.526999999999997,0.37582156666666666
99,100.0,0.4152,45.856,4602.747,2111.75,17.79,29.762999999999998,0.379434975
100,100.0,0.41694000000000003,45.596000000000004,4602.772,2111.75,17.89,30.602999999999998,0.3878949
Average,100.0,0.5397295999999999,45.820969999999996,4602.5694300000005,2111.75,17.8112,30.13384,0.38359366855555554
